delta_x,delta_v
25.773937,-5.4088335
19.828234,-6.5103626
13.141949,-6.8713117
8.892077,-1.4927516
10.020765,3.8858085
12.268174,0.52420837
11.153982,-2.8373916
10.93803,2.5411685
11.840799,-0.82043165
9.381968,-4.1820316
7.821376,1.1965284
7.379504,-2.1650717
7.8358727,3.2134883
9.410961,-0.14811163
8.725979,-1.2496407
10.097777,4.128919
12.588297,0.76731926
11.7172165,-2.5942807
8.586064,-3.6958098
7.511695,1.6827502
7.556045,-1.6788498
8.498635,3.6997101
10.559945,0.3381102
9.259656,-3.0234897
8.857606,2.35507
9.574276,-1.0065298
11.189186,4.3720303
13.922816,1.0104302
13.294847,-2.3511698
31.190584,-1.4996864
28.052498,-4.861286
22.65434,-5.9628153
16.515602,-6.3237643
12.813278,-0.9452045
10.229673,-4.3068047
8.544309,1.0717555
7.9776645,-2.2898445
8.30926,3.0887156
9.759576,-0.27288452
7.848291,-3.6344845
6.8352466,1.7440755
6.940922,-1.6175245
7.9448376,3.7610354
10.067472,0.3994355
8.828508,-2.9621644
8.487783,2.4163954
9.2657795,-0.9452045
10.942015,4.4333553
13.73697,1.0717555
13.170326,-2.2898445
10.343611,-3.3913736
9.573677,1.9871864
9.922463,-1.3744136
11.16949,4.0041466
13.535236,0.6425464
12.539382,-2.7190535
9.283458,-3.8205826
8.084315,1.5579773
8.003893,-1.8036227
28.333994,-1.9549514
24.740643,-5.316551
18.88722,-6.4180803
15.090579,-1.0395205
12.412659,-4.4011207
10.632978,0.9774395
9.972018,-2.3841605
10.209297,2.9943995
11.565297,-0.3672005
9.559696,-3.7288005
8.452336,1.6497595
8.463696,-1.7118405
9.373295,3.6667194
11.401614,0.3051195
10.068334,-3.0564804
9.633293,2.3220794
10.316973,-1.0395205
8.7405815,-2.1410496
9.220972,3.2375104
10.820083,-0.12408958
9.057592,-3.4856896
8.193343,1.8928704
8.447814,-1.4687296
9.600524,3.9098303
11.871955,0.5482304
10.781785,-2.8133695
10.589855,2.5651903
11.516645,-0.7964096
10.183365,-1.8979386
10.906867,3.4806213
28.062235,-2.8982186
23.525616,-6.2598186
16.728926,-7.3613477
11.989018,-1.9827877
10.865224,-0.22034124
9.006483,-3.5819411
8.045981,1.7966187
8.204201,-1.5649812
9.260659,3.8135788
11.435838,0.45197877
10.249416,-2.9096212
9.961235,2.4689388
10.791774,-0.8926612
9.362242,-1.9941903
9.989491,3.3843696
11.735461,0.022769671
10.119831,-3.3388302
9.402441,2.0397296
9.80377,-1.3218703
11.10334,4.0566897
13.521629,0.6950897
12.57832,-2.6665103
9.374938,-3.7680395
8.228338,1.6105206
8.2004595,-1.7510794
9.07082,3.6274805
11.0599,0.26588058
9.687381,-3.0957193
9.213101,2.2828405
9.857542,-1.0787594
31.766888,-2.3047483
27.82374,-5.6663485
21.62052,-6.767877
14.676722,-7.1288266
10.169334,-1.7502664
11.040508,3.6282935
13.030402,0.26669362
11.658696,-3.0949063
11.185229,2.2836537
11.8304825,-1.0779464
10.215666,-2.1794755
10.65763,3.1990845
12.218315,-0.16251546
10.417399,-3.5241156
9.514724,1.8544445
9.730768,-1.5071554
10.845053,3.8714046
13.078057,0.50980455
11.949462,-2.8517954
8.560796,-3.9533246
7.228911,1.4252354
7.0157466,-1.9363645
7.700822,3.4421954
9.504618,0.08059544
7.9468126,-3.2810047
7.287248,2.0975554
7.7464037,-1.2640445
9.103799,4.1145153
11.579914,0.75291544
10.69443,-2.6086845
33.052704,-1.3125429
30.101759,-4.674143
24.890745,-5.775672
18.939152,-6.136621
12.7448845,-6.2548966
9.111428,-0.8763369
10.856531,4.502223
13.720354,1.1406231
13.222577,-2.2209768
10.464729,-3.322506
9.763663,2.056054
10.181317,-1.3055459
8.338901,-2.4070752
8.553266,2.971485
9.886351,-0.39011505
7.857836,-3.751715
6.7275605,1.626845
6.7160053,-1.734755
7.6026907,3.643805
9.608095,0.28220496
8.251901,-3.079395
7.7939453,2.299165
8.45471,-1.062435
10.013715,4.316125
12.691441,0.95452493
12.0075655,-2.4070752
9.063619,-3.508604
8.176455,1.8699559
8.4080105,-1.4916441
9.5378065,3.886916
30.759111,-3.0961337
26.024578,-6.4577336
19.029972,-7.5592628
14.09215,-2.180703
12.770441,-0.41825625
10.713784,-3.7798562
9.555368,1.5987037
9.515672,-1.7628963
10.374215,3.6156638
12.35148,0.25406373
10.967143,-3.1075363
10.481047,2.2710238
11.11367,-1.0905763
9.486223,-2.1921053
9.915558,3.1864545
11.463613,-0.17514536
9.650067,-3.5367453
8.734762,1.8418146
8.938176,-1.5197854
10.039831,3.8587747
12.260206,0.49717465
11.11898,-2.8644254
10.875995,2.5141346
11.75173,-0.84746534
10.3673935,-1.9489944
11.039839,3.4295657
12.831004,0.06796556
11.260571,-3.2936344
10.588376,2.0849257
11.034902,-1.2766744
29.118542,-2.7230155
24.757128,-6.0846157
18.135641,-7.186145
13.570936,-1.8075846
12.622345,-0.045138065
10.938807,-3.406738
10.153509,1.9718219
10.486931,-1.389778
8.560282,-2.4913073
8.690414,2.8872528
9.939267,-0.47434714
8.928049,-1.5758762
9.973613,3.8026838
12.137897,0.44108376
10.94058,-2.9205163
10.641504,2.4580438
11.461148,-0.9035562
10.020721,-2.0050852
10.637075,3.3734746
12.37215,0.01187467
10.745625,-3.3497252
10.01734,2.0288346
10.407774,-1.3327653
8.538138,-2.4342945
8.725284,2.9442656
10.031149,-0.4173344
7.9754148,-3.7789345
6.81792,1.5996256
6.779146,-1.7619745
7.638612,3.6165855
31.322628,-2.8904886
26.793741,-6.2520885
20.004782,-7.3536177
15.272603,-1.9750576
14.156539,-0.21261108
12.305528,-3.5742111
11.352757,1.804349
11.518706,-1.5572511
9.424584,-2.65878
9.387244,2.7197797
10.468623,-0.64182013
9.289932,-1.7433492
10.168023,3.6352108
12.164834,0.27361074
10.800045,-3.0879893
10.333495,2.2905707
10.985666,-1.0710293
9.377767,-2.1725583
9.826648,3.2060018
11.39425,-0.15559834
9.600251,-3.5171983
8.704493,1.8613616
8.927454,-1.5002383
10.048656,3.8783216
12.288578,0.51672167
11.1669,-2.8448784
10.943461,2.5336816
11.838743,-0.82791835
9.372424,-4.1895185
7.804346,1.1890416
32.28997,-2.307482
28.34409,-5.669082
22.138138,-6.7706113
15.191604,-7.1315603
10.681483,-1.7530003
9.787477,0.009446283
8.158523,-3.3521538
7.4278092,2.0264063
7.8158154,-1.3351938
9.102062,4.0433664
11.507029,0.6817663
10.550394,-2.6798337
10.492001,2.6987262
11.552327,-0.66287374
9.251053,-4.0244737
7.8480196,1.3540863
7.563706,-2.0075138
8.177632,3.3710463
9.910278,0.009446283
8.281324,-3.3521538
7.550611,2.0264063
7.938617,-1.3351938
9.224864,4.0433664
11.629829,0.6817663
10.673196,-2.6798337
10.614802,2.6987262
11.675129,-0.66287374
9.373855,-4.0244737
7.9708214,1.3540863
7.6865077,-2.0075138
30.308596,-2.3714209
26.298775,-5.733021
20.028883,-6.83455
13.018411,-7.195499
8.444352,-1.816939
9.248853,3.561621
11.172073,0.20002095
9.733695,-3.1615791
9.193556,2.216981
9.772137,-1.144619
11.248958,4.233941
13.844499,0.872341
13.07844,-2.489259
10.05231,-3.5907881
9.082961,1.7877718
9.232333,-1.5738281
10.279945,3.8047318
12.446277,0.44313186
11.251009,-2.9184682
10.95398,2.4600918
11.775673,-0.90150815
10.337294,-2.0030372
10.955696,3.3755229
12.69282,0.013922778
11.068342,-3.3476772
10.342105,2.0308828
10.734588,-1.3307172
8.867,-2.4322462
9.056193,2.9463136
10.364107,-0.4152863
30.693218,-3.3120131
25.742805,-6.673613
18.532322,-7.775142
13.37862,-2.3965821
11.841031,-0.63413566
9.568495,-3.9957356
8.1942,1.3828243
7.938624,-1.9787757
8.581288,3.3997843
10.342672,0.03818432
8.742456,-3.3234158
8.040482,2.0551443
8.457226,-1.3064557
9.77221,4.0721045
12.2059145,0.7105043
11.278018,-2.6510956
8.090052,-3.7526248
6.958867,1.6259352
6.9464025,-1.7356647
7.8321776,3.6428952
9.836673,0.28129524
8.4795685,-3.0803049
8.020703,2.2982552
8.680558,-1.0633447
10.238654,4.315215
12.915469,0.95361525
12.230684,-2.4079847
9.285829,-3.5095139
8.397755,1.8690461
8.628401,-1.4925538
26.864885,-3.6055677
23.259317,-3.6055677
19.65375,-3.6055677
16.048182,-3.6055677
12.442615,-3.6055677
11.4584875,1.7729924
11.59308,-1.5886077
9.467601,-2.6901367
9.398904,2.6884234
10.448928,-0.6731767
9.23888,-1.7747058
10.085614,3.6038542
12.051068,0.24225421
10.6549225,-3.119346
10.157017,2.2592142
10.777831,-1.1023858
9.138575,-2.2039149
9.5561,3.1746452
11.092344,-0.18695489
9.26699,-3.548555
8.339875,1.8300052
8.53148,-1.5315949
9.621325,3.846965
11.82989,0.48536512
10.676855,-2.8762348
10.42206,2.502325
11.285986,-0.85927486
9.88984,-1.960804
10.550476,3.417756
12.329832,0.056156028
30.627598,-3.404264
25.584934,-6.765864
18.2822,-7.867393
13.036246,-2.488833
11.406407,-0.7263864
9.04162,-4.0879865
7.575074,1.2905736
7.2272477,-2.0710266
7.7776613,3.3075335
9.4467945,-0.05406645
7.7543283,-3.4156663
6.960102,1.9628936
7.2845955,-1.3987064
8.507329,3.9798536
10.848783,0.6182535
9.828636,-2.7433465
9.70673,2.6352136
10.703544,-0.7263864
9.440286,-1.8279155
10.23381,3.5506444
12.146055,0.18904446
10.696699,-3.1725554
10.145584,2.2060044
10.713188,-1.1555955
9.020721,-2.2571247
9.385037,3.1214354
10.8680725,-0.24016462
8.989508,-3.6017647
8.009183,1.7767954
8.147578,-1.5848047
30.96179,-3.422986
25.900404,-6.784586
18.578947,-7.886115
13.314273,-2.5075552
11.66571,-0.74510866
9.282202,-4.1067085
7.7969337,1.2718513
7.4303846,-2.0897486
7.962076,3.2888114
9.612488,-0.07278866
7.901299,-3.4343886
7.0883503,1.9441713
7.3941216,-1.4174286
8.598133,3.9611313
10.920864,0.59953135
9.881995,-2.7620687
9.741366,2.6164913
10.719459,-0.74510866
9.437479,-1.8466377
10.212281,3.5319223
12.1058035,0.17032225
10.637725,-3.1912777
10.067887,2.1872823
10.61677,-1.1743177
8.905581,-2.2758467
9.251174,3.102713
10.7154875,-0.25888684
8.818201,-3.6204867
7.819154,1.7580732
7.938827,-1.6035268
29.058111,-2.236248
25.183464,-5.597848
19.048744,-6.699377
14.970808,-1.3208171
14.508984,0.44162944
13.312214,-2.9199705
9.855371,-4.0214996
8.455313,1.3570603
8.173973,-2.0045397
8.790873,3.3740203
10.526493,0.012420338
8.900514,-3.3491797
8.172774,2.0293803
8.563754,-1.3322197
9.852975,4.0463405
12.260915,0.68474036
11.307256,-2.6768596
8.093525,-3.7783887
6.936576,1.6001712
6.8983474,-1.7614287
7.7583585,3.6171312
9.73709,0.25553125
8.354221,-3.1060688
7.869592,2.2724912
8.503683,-1.0891087
10.036015,4.289451
12.687066,0.92785126
11.976518,-2.4337487
9.0058975,-3.5352778
8.09206,1.8432821
31.779726,-3.5442064
26.59712,-6.9058065
19.154442,-8.007336
13.768547,-2.6287756
11.998765,-0.866329
11.413911,-0.28881052
9.4867,-3.6504104
8.457729,1.7281495
8.54748,-1.6334505
9.535469,3.7451096
11.642179,0.3835095
10.387288,-2.9780905
10.030637,2.4004695
10.7927065,-0.9611305
9.294705,-2.0626595
9.853486,3.3159003
11.530986,-0.04569961
9.846887,-3.4072995
9.061027,1.9712604
9.3938875,-1.3903396
10.624988,3.9882205
12.974808,0.6266204
11.963028,-2.7349796
8.691177,-3.8365088
7.476109,1.5420513
7.3797603,-1.8195487
8.181652,3.5590112
10.102263,0.1974113
8.661274,-3.1641886
8.1185255,2.2143712
33.532444,-1.0282273
30.865818,-4.3898273
25.93912,-5.4913564
20.271841,-5.8523054
14.361889,-5.970581
11.012748,-0.5920213
8.782327,-3.9536214
7.4501452,1.4249387
7.236684,-1.9366612
7.9214625,3.4418988
9.724961,0.08029871
8.16686,-3.2813013
7.506999,2.0972588
7.9658575,-1.2643412
9.322956,4.1142187
11.798775,0.75261873
10.912993,-2.6089814
10.925452,2.7695787
12.056631,-0.5920213
9.82621,-3.9536214
8.494028,1.4249387
8.280567,-1.9366612
8.965346,3.4418988
10.768845,0.08029871
9.210743,-3.2813013
8.550882,2.0972588
9.009741,-1.2643412
10.366839,4.1142187
12.842658,0.75261873
11.956877,-2.6089814
31.303122,-1.728759
27.935963,-5.090359
22.308733,-6.1918883
15.940923,-6.5528374
12.009525,-1.1742772
11.694242,0.58816934
10.6440115,-2.7734306
10.492021,2.6051292
11.45875,-0.7564707
9.063879,-4.1180706
7.5672483,1.2604893
7.1893377,-2.1011107
7.709667,3.2774494
9.348717,-0.08415067
7.626166,-3.4457507
6.801855,1.9328094
7.0962644,-1.4287907
8.288914,3.9497693
10.600284,0.58816934
9.550053,-2.7734306
9.398062,2.6051292
10.364791,-0.7564707
9.071449,-1.8579998
9.834889,3.5205603
11.71705,0.15896024
10.23761,-3.2026398
9.65641,2.1759202
10.193931,-1.1856798
8.47138,-2.2872088
8.805612,3.0913513
30.462023,-2.4925125
26.33111,-5.8541126
19.940126,-6.9556417
12.808563,-7.316591
8.113413,-1.9380306
8.796823,3.4405293
10.598951,0.07892939
9.039481,-3.2826705
8.37825,2.0958893
8.83574,-1.2657106
10.191469,4.112849
12.665918,0.7512494
11.778768,-2.6103506
8.631546,-3.7118797
7.5411067,1.6666803
7.569387,-1.6949197
8.495907,3.6836402
10.541147,0.3220403
9.224788,-3.0395596
8.806668,2.3390002
9.507268,-1.0225997
11.106109,4.3559604
13.823669,0.99436027
13.179629,-2.3672397
10.275518,-3.4687688
9.42819,1.9097912
9.699581,-1.4518088
10.869212,3.9267511
13.157563,0.5651512
12.084314,-2.7964487
29.470596,-2.6830258
25.149172,-6.0446258
18.567675,-7.146155
14.042959,-1.7675948
13.134358,-0.005148291
11.490809,-3.3667483
10.7455015,2.0118117
11.118914,-1.3497883
9.232254,-2.4513173
9.402376,2.9272425
10.691219,-0.43435737
8.618462,-3.7959573
7.4439445,1.5826026
7.3881474,-1.7789974
8.23059,3.5995626
10.191752,0.23796262
8.791315,-3.1236374
8.289118,2.2549226
8.905641,-1.1066774
10.420403,4.2718825
13.053885,0.9102826
12.325768,-2.4513173
9.33758,-3.5528464
8.406174,1.8257135
8.593487,-1.5358865
9.67904,3.8426735
11.883314,0.48107353
10.725987,-2.8805265
10.466901,2.4980335
11.326534,-0.86356646
28.858156,-2.9355197
24.284235,-6.2971196
17.450245,-7.3986487
12.673036,-2.020089
11.511941,-0.25764233
9.615898,-3.6192424
8.618095,1.7593176
8.739014,-1.6022823
9.758171,3.7762778
11.896049,0.41467768
10.672326,-2.9469223
10.346844,2.4316378
11.140081,-0.92996234
9.673248,-2.0314915
10.263197,3.3470685
11.971866,-0.014531422
10.318934,-3.3761315
9.564243,2.0024285
9.928271,-1.3591714
11.19054,4.0193887
13.571528,0.6577886
12.590918,-2.7038114
9.350235,-3.8053405
8.166334,1.5732195
8.101154,-1.7883805
8.934214,3.5901794
10.885993,0.22857949
9.476172,-3.1330204
8.964592,2.2455394
9.571732,-1.1160605
27.525614,-3.0579991
22.829216,-6.419599
15.8727455,-7.521128
10.973057,-2.142568
9.689483,-0.3801216
9.590836,0.19739689
8.149833,-3.1642032
7.6070695,2.214357
8.183026,-1.1472431
9.657224,4.231317
12.25014,0.8697169
11.481457,-2.491883
8.452703,-3.5934122
7.480731,1.7851478
7.6274786,-1.5764523
8.672466,3.8021078
10.836174,0.4405078
9.638282,-2.9210923
9.33863,2.4574678
10.157698,-0.9041322
8.716695,-2.0056612
9.332473,3.3728988
11.066972,0.0112987105
9.439871,-3.3503013
8.711009,2.0282588
9.100868,-1.3333412
10.388967,4.045219
12.795786,0.6836187
11.841004,-2.6779814
8.626152,-3.7795103
31.436174,-1.8498119
27.947962,-5.211412
22.199678,-6.312941
15.710816,-6.67389
11.658366,-1.29533
11.22203,0.46711653
10.050746,-2.8944836
9.777702,2.4840765
10.623379,-0.8775235
9.208984,-1.9790525
9.851373,3.3995075
11.61248,0.037907448
10.011987,-3.3236926
9.309734,2.0548675
9.726202,-1.3067325
11.04091,4.0718274
13.474337,0.71022743
12.5461645,-2.6513727
9.357921,-3.7529016
8.2264595,1.6256584
8.213717,-1.7359416
9.0992155,3.6426184
11.103435,0.28101835
9.746053,-3.0805817
9.286911,2.2979784
9.946489,-1.0636216
8.345997,-2.1651506
8.802286,3.2134092
10.3772955,-0.14819074
8.590705,-3.5097907
30.834387,-3.7844872
27.0499,-3.7844872
23.265413,-3.7844872
19.480927,-3.7844872
15.696439,-3.7844872
11.911951,-3.7844872
10.748904,1.5940727
10.7045765,-1.7675272
8.400178,-2.8690565
8.152562,2.5095036
9.023665,-0.8520964
10.793009,4.5264635
13.681073,1.1648636
13.207537,-2.1967363
10.473929,-3.2982655
9.797104,2.0802946
10.238998,-1.2813054
8.420822,-2.3828344
8.659428,2.9957254
10.016753,-0.36587453
8.012479,-3.7274745
6.906444,1.6510855
6.9191294,-1.7105145
7.8300548,3.6680455
9.8597,0.30644545
8.527746,-3.0551546
8.094031,2.3234055
8.7790365,-1.0381945
10.362282,4.3403654
13.064247,0.9787655
30.19724,-1.6521957
26.906645,-5.013796
21.355978,-6.115325
15.064732,-6.476274
11.209898,-1.0977138
10.971177,0.6647327
9.99751,-2.6968672
9.922083,2.6816926
10.965376,-0.6799073
8.647068,-4.0415072
7.2270007,1.3370527
6.9256535,-2.0245473
7.5225463,3.3540127
9.238159,-0.007587306
7.5921717,-3.3691874
6.8444242,2.0093727
7.215397,-1.3522273
8.48461,4.026333
10.872542,0.6647327
9.898875,-2.6968672
9.823448,2.6816926
10.86674,-0.6799073
8.548433,-4.0415072
7.128366,1.3370527
6.8270187,-2.0245473
7.423911,3.3540127
9.139524,-0.007587306
8.595066,-1.1091164
10.107389,4.2694435
12.738433,0.9078436
31.392843,-1.3804411
28.374002,-4.742041
23.095089,-5.84357
17.075598,-6.2045193
13.492518,-0.8259592
11.028159,-4.187559
9.46204,1.1910008
9.014641,-2.1705992
9.465482,3.2079608
11.035042,-0.15363921
9.243003,-3.5152392
8.349204,1.8633208
8.574124,-1.4982792
9.697286,3.8802807
11.939166,0.5186808
10.819447,-2.842919
10.597968,2.5356407
11.495209,-0.8259592
10.132379,-1.9274883
10.82633,3.4510717
12.639002,0.0894717
11.090074,-3.2721283
10.439385,2.1064317
10.907417,-1.2551683
9.115377,-2.3566973
9.38012,3.0218625
10.763583,-0.3397374
8.785445,-3.7013373
7.7055483,1.6772226
7.744371,-1.6843774
29.228905,-2.2643955
25.32611,-5.6259956
19.163244,-6.7275248
15.057158,-1.3489646
14.567188,0.41348198
13.34227,-2.948118
9.857281,-4.0496473
8.429073,1.3289129
8.119587,-2.0326872
8.70834,3.3458729
10.4158125,-0.015727114
8.761685,-3.3773272
8.005798,2.0012329
8.368631,-1.3603671
9.6297035,4.018193
12.009497,0.6565929
11.02769,-2.705007
10.944122,2.673553
11.979276,-0.6880471
9.652828,-4.0496473
8.224621,1.3289129
7.915134,-2.0326872
8.503887,3.3458729
10.21136,-0.015727114
8.557233,-3.3773272
7.801346,2.0012329
8.164179,-1.3603671
9.425252,4.018193
11.805044,0.6565929
10.823237,-2.705007
28.908113,-3.7986147
25.109497,-3.7986147
21.310883,-3.7986147
17.512268,-3.7986147
13.713654,-3.7986147
9.915039,-3.7986147
8.737864,1.5799452
8.679409,-1.7816548
9.519195,3.5969052
11.477699,0.23530519
10.074605,-3.1262949
9.56975,2.2522652
10.183615,-1.1093348
8.537409,-2.2108638
8.947986,3.167696
10.477282,-0.1939039
8.644978,-3.5555038
7.7109137,1.8230561
7.89557,-1.5385439
8.978466,3.8400161
11.180082,0.4784161
10.020098,-2.883184
9.758354,2.495376
10.615331,-0.8662239
9.212235,-1.9677529
9.865923,3.410807
11.6383295,0.049207013
10.049136,-3.312393
9.358184,2.066167
9.785951,-1.295433
31.482874,-3.4993863
26.345087,-6.860986
18.94723,-7.9625154
13.606154,-2.5839553
11.881193,-0.8215088
9.421284,-4.183109
7.8596153,1.1954511
7.4166665,-2.166149
7.871958,3.2124112
9.445969,-0.14918882
7.65838,-3.510789
6.769031,1.8677711
6.9984026,-1.4938288
8.126014,3.8847313
10.372345,0.5231312
9.257076,-2.8384688
9.040047,2.5400913
9.941738,-0.8215088
8.583359,-1.9230379
9.28176,3.455522
11.098883,0.09392209
9.554405,-3.267678
8.908167,2.110882
9.380649,-1.2507179
10.751371,4.127842
13.240813,0.7662421
12.368655,-2.595358
9.236426,-3.696887
8.160979,1.681673
8.204252,-1.679927
28.946693,-1.3580137
25.95028,-4.7196136
20.693794,-5.8211427
14.69673,-6.1820917
11.136078,-0.8035318
11.19154,0.9589147
10.512054,-2.4026854
10.730809,2.9758747
12.068284,-0.38572532
10.044158,-3.7473254
8.918273,1.6312346
8.911108,-1.7303653
9.802182,3.6481948
11.811977,0.2865947
10.460172,-3.0750053
10.006606,2.3035548
10.6717615,-1.0580453
9.076845,-2.1595745
9.538711,3.2189856
11.119296,-0.1426144
9.338282,-3.5042143
8.455507,1.8743455
8.691453,-1.4872544
9.825639,3.8913057
12.078544,0.5297056
10.96985,-2.8318944
10.759396,2.5466657
11.667661,-0.8149344
10.315856,-1.9164635
11.020832,3.4620965
27.170424,-3.2140746
22.317947,-6.5756745
15.205402,-7.6772037
10.149639,-2.2986436
10.472435,3.0799162
11.913952,-0.2816837
9.993868,-3.6432836
8.972024,1.7352763
9.0689,-1.6263237
10.064016,3.7522364
12.177853,0.3906363
10.930089,-2.9709637
10.580565,2.4075963
11.349762,-0.9540037
9.858888,-2.0555327
10.424794,3.3230271
12.109422,-0.038572796
10.432449,-3.4001727
9.653716,1.9783872
9.993703,-1.3832128
11.231931,3.9953473
13.588878,0.6337472
12.584225,-2.7278528
9.319501,-3.829382
8.111559,1.5491781
8.022338,-1.8124219
8.831355,3.566138
10.759093,0.20453812
9.325232,-3.1570618
8.78961,2.221498
33.07108,-2.0816681
29.351013,-5.4432683
23.370874,-6.5447974
16.650154,-6.9057465
12.365849,-1.5271864
11.697656,0.23526017
10.294516,-3.12634
9.789616,2.2522202
10.403436,-1.1093799
8.757185,-2.210909
9.167716,3.1676512
10.696967,-0.19394892
8.864618,-3.555549
7.930509,1.823011
8.11512,-1.5385889
9.197971,3.839971
11.399543,0.47837108
10.239513,-2.883229
9.977725,2.495331
10.834656,-0.86626893
9.431516,-1.967798
10.085158,3.410762
11.85752,0.049161993
10.268282,-3.312438
9.577284,2.066122
10.005006,-1.295478
8.172657,-2.397007
8.39709,2.9815528
9.740243,-0.38004708
8.823325,-1.4815762
31.714556,-3.8757598
27.838795,-3.8757598
23.963036,-3.8757598
20.087275,-3.8757598
16.211515,-3.8757598
12.335755,-3.8757598
11.081436,1.5028002
10.945836,-1.8587998
8.550165,-2.9603288
8.211276,2.418231
8.991108,-0.9433689
10.669179,4.435191
13.46597,1.0735911
12.901161,-2.288009
10.076281,-3.389538
9.308183,1.989022
9.658805,-1.372578
10.907667,4.005982
13.275249,0.644382
12.281231,-2.717218
9.027142,-3.818747
7.829835,1.5598129
7.751248,-1.8017871
8.570901,3.576773
10.509274,0.2151729
9.086046,-3.1464272
8.561059,2.232133
9.154793,-1.1294671
10.646765,4.249093
13.257458,0.8874929
27.600983,-3.362636
22.599947,-6.724236
15.3388405,-7.825765
10.134515,-2.4472053
10.30875,2.9313548
11.601705,-0.43024528
9.533059,-3.7918453
8.362654,1.5867147
8.310968,-1.7748853
9.157523,3.6036747
